Bezirk,Straße,Hausnummer,Zuschlag_bis_0319,Zuschlag_seit_0419,Differenz
12,Brockmanngasse ,3 / 2,1.36,1.49,0.13
12,Böckhgasse ,2 - 4 / 6,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 7,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 8,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 9,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 10,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 11,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 12,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 4,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 1,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 13,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 5,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 28,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 16,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 17,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 27,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 26,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 25,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 24,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 23,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 22,0.0,0.0,0.0
12,Böckhgasse ,6 / 6,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 21,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 15,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 3,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 2,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 20,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 19,0.0,0.0,0.0
12,Böckhgasse ,2 - 4 / 18,0.0,0.0,0.0
12,Böckhgasse ,6 / 5,0.0,0.0,0.0
12,Böckhgasse ,6 / 3,0.0,0.0,0.0
12,Böckhgasse ,6 / 4,0.0,0.0,0.0
12,Böckhgasse ,11 / 5,0.0,0.0,0.0
12,Böckhgasse ,6 / 2,0.0,0.0,0.0
12,Böckhgasse ,6 / 8,0.0,0.0,0.0
12,Böckhgasse ,6 / 9,0.0,0.0,0.0
12,Böckhgasse ,6 / 10,0.0,0.0,0.0
12,Böckhgasse ,6 / 1,0.0,0.0,0.0
12,Böckhgasse ,6 / 7,0.0,0.0,0.0
12,Böckhgasse ,9 / 6,0.0,0.0,0.0
12,Canalettogasse ,3,0.0,0.0,0.0
12,Canalettogasse ,4,0.0,0.0,0.0
12,Canalettogasse ,5,0.0,0.0,0.0
12,Canalettogasse ,6,0.0,0.0,0.0
12,Canalettogasse ,7,0.0,0.0,0.0
12,Canalettogasse ,10,0.0,0.0,0.0
12,Canalettogasse ,14,0.0,0.0,0.0
12,Darnautgasse ,13,0.0,0.0,0.0
12,Darnautgasse ,11,0.0,0.0,0.0
12,Darnautgasse ,10 / 2,0.0,0.0,0.0
12,Darnautgasse ,10 / 1,0.0,0.0,0.0
12,Darnautgasse ,10 / 4,0.0,0.0,0.0
12,Darnautgasse ,10 / 5,0.0,0.0,0.0
12,Darnautgasse ,10 / 3,0.0,0.0,0.0
12,Darnautgasse ,9,0.0,0.0,0.0
12,Darnautgasse ,8,0.0,0.0,0.0
12,Darnautgasse ,7,0.0,0.0,0.0
12,Darnautgasse ,6,0.0,0.0,0.0
12,Darnautgasse ,5,0.0,0.0,0.0
12,Darnautgasse ,4,0.0,0.0,0.0
12,Darnautgasse ,3,0.0,0.0,0.0
12,Darnautgasse ,2 / 2,0.0,0.0,0.0
12,Deckergasse ,1,1.36,1.49,0.13
12,Defreggerstraße ,1,1.36,1.49,0.13
12,Defreggerstraße ,2,0.0,0.0,0.0
12,Defreggerstraße ,6,0.0,0.0,0.0
12,Defreggerstraße ,8,0.0,0.0,0.0
12,Defreggerstraße ,12,0.0,0.0,0.0
12,Defreggerstraße ,14,0.0,0.0,0.0
12,Defreggerstraße ,24,0.0,0.0,0.0
12,Defreggerstraße ,26,0.0,0.0,0.0
12,Defreggerstraße ,28,0.0,0.0,0.0
12,Dorfmeistergasse ,11,1.36,1.49,0.13
12,Dunklergasse ,17,0.0,0.0,0.0
12,Dunklergasse ,21,0.0,0.0,0.0
12,Dunklergasse ,23,0.0,0.0,0.0
12,Dörfelstraße ,15,0.0,0.0,0.0
12,Dörfelstraße ,14,0.0,0.0,0.0
12,Dörfelstraße ,12,0.0,0.0,0.0
12,Dörfelstraße ,11,0.0,0.0,0.0
12,Dörfelstraße ,10,0.0,0.0,0.0
12,Dörfelstraße ,3 / 1,0.0,0.0,0.0
12,Dörfelstraße ,4,0.0,0.0,0.0
12,Dörfelstraße ,6 - 8,0.0,0.0,0.0
12,Dörfelstraße ,7,0.0,0.0,0.0
12,Dörfelstraße ,9,0.0,0.0,0.0
12,Dörfelstraße ,1,0.0,0.0,0.0
12,Dörfelstraße ,2 B,0.0,0.0,0.0
12,Dörfelstraße ,2,0.0,0.0,0.0
12,Dörfelstraße ,3 A / 2,0.0,0.0,0.0
12,Edelsinnstraße ,46 - 48 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,46 - 48 / 3,1.36,1.49,0.13
12,Edelsinnstraße ,46 - 48 / 4,1.36,1.49,0.13
12,Edelsinnstraße ,56 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,56 / 3,1.36,1.49,0.13
12,Edelsinnstraße ,56 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,58,1.36,1.49,0.13
12,Edelsinnstraße ,66,1.36,1.49,0.13
12,Edelsinnstraße ,68,1.36,1.49,0.13
12,Edelsinnstraße ,70,1.36,1.49,0.13
12,Edelsinnstraße ,72,1.36,1.49,0.13
12,Edelsinnstraße ,78,1.36,1.49,0.13
12,Edelsinnstraße ,80,1.36,1.49,0.13
12,Edelsinnstraße ,46 - 48 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,38 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,38 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,4,0.0,0.0,0.0
12,Edelsinnstraße ,6,0.0,0.0,0.0
12,Edelsinnstraße ,7 - 11,1.36,1.49,0.13
12,Edelsinnstraße ,8,0.0,0.0,0.0
12,Edelsinnstraße ,16,1.36,1.49,0.13
12,Edelsinnstraße ,36 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,36 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,34 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,34 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,32 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,32 / 3,1.36,1.49,0.13
12,Edelsinnstraße ,32 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,30 / 3,1.36,1.49,0.13
12,Edelsinnstraße ,30 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,28 / 2,1.36,1.49,0.13
12,Edelsinnstraße ,28 / 1,1.36,1.49,0.13
12,Edelsinnstraße ,20 / 3,1.36,1.49,0.13
12,Edelsinnstraße ,18 / 4,1.36,1.49,0.13
12,Edelsinnstraße ,30 / 1,1.36,1.49,0.13
12,Egger-Lienz-Gasse ,2 - 6 / 3,0.0,0.0,0.0
12,Egger-Lienz-Gasse ,2 - 6 / 5,0.0,0.0,0.0
12,Egger-Lienz-Gasse ,2 - 6 / 4,0.0,0.0,0.0
12,Egger-Lienz-Gasse ,2 - 6 / 6,0.0,0.0,0.0
12,Egger-Lienz-Gasse ,2 - 6 / 2,0.0,0.0,0.0
12,Egger-Lienz-Gasse ,2 - 6 / 1,0.0,0.0,0.0
12,Eglseegasse ,15,1.36,1.49,0.13
12,Eglseegasse ,14,1.36,1.49,0.13
12,Eglseegasse ,13,1.36,1.49,0.13
12,Eglseegasse ,12,1.36,1.49,0.13
12,Eglseegasse ,11,1.36,1.49,0.13
12,Eglseegasse ,9,1.36,1.49,0.13
12,Eglseegasse ,7,1.36,1.49,0.13
12,Eglseegasse ,6,1.36,1.49,0.13
12,Eglseegasse ,8,1.36,1.49,0.13
12,Eglseegasse ,1,1.36,1.49,0.13
12,Eglseegasse ,3,1.36,1.49,0.13
12,Eglseegasse ,4,1.36,1.49,0.13
12,Eglseegasse ,5,1.36,1.49,0.13
12,Ehrenfelsgasse ,24 / 3,0.0,0.0,0.0
12,Ehrenfelsgasse ,22 / 2,0.0,0.0,0.0
12,Ehrenfelsgasse ,20 / 1,0.0,0.0,0.0
12,Ehrenfelsgasse ,19,0.0,0.0,0.0
12,Ehrenfelsgasse ,18,0.0,0.0,0.0
12,Ehrenfelsgasse ,17,0.0,0.0,0.0
12,Ehrenfelsgasse ,16,0.0,0.0,0.0
12,Ehrenfelsgasse ,14,0.0,0.0,0.0
12,Ehrenfelsgasse ,12,0.0,0.0,0.0
12,Ehrenfelsgasse ,10,0.0,0.0,0.0
12,Ehrenfelsgasse ,8,0.0,0.0,0.0
12,Ehrenfelsgasse ,6,0.0,0.0,0.0
12,Ehrenfelsgasse ,4 / 2,0.0,0.0,0.0
12,Ehrenfelsgasse ,4 / 1,0.0,0.0,0.0
12,Ehrenfelsgasse ,3,0.0,0.0,0.0
12,Ehrenfelsgasse ,2,0.0,0.0,0.0
12,Ehrenfelsgasse ,1,0.0,0.0,0.0
12,Eichenstraße ,1 B,0.0,0.0,0.0
12,Eichenstraße ,1 A,0.0,0.0,0.0
12,Eichenstraße ,3,0.0,0.0,0.0
12,Eichenstraße ,4 / 1,0.0,0.0,0.0
12,Eichenstraße ,4 A / 2,0.0,0.0,0.0
12,Eichenstraße ,5,1.36,1.49,0.13
12,Eichenstraße ,7 A,0.0,0.0,0.0
12,Eichenstraße ,7,1.36,1.49,0.13
12,Eichenstraße ,7 B,1.36,1.49,0.13
12,Eichenstraße ,8,1.36,1.49,0.13
12,Eichenstraße ,9,1.36,1.49,0.13
12,Eichenstraße ,10,1.36,1.49,0.13
12,Eichenstraße ,11,1.36,1.49,0.13
12,Eichenstraße ,12,1.36,1.49,0.13
12,Eichenstraße ,13,0.0,0.0,0.0
12,Eichenstraße ,14,1.36,1.49,0.13
12,Eichenstraße ,15,0.0,0.0,0.0
12,Eichenstraße ,16,1.36,1.49,0.13
12,Eichenstraße ,40,0.0,0.0,0.0
12,Eichenstraße ,38,0.0,0.0,0.0
12,Eichenstraße ,32,0.0,0.0,0.0
12,Eichenstraße ,30,0.0,0.0,0.0
12,Eichenstraße ,3 C,0.0,0.0,0.0
12,Eichenstraße ,26,0.0,0.0,0.0
12,Eichenstraße ,22,1.36,1.49,0.13
12,Eichenstraße ,21,0.0,0.0,0.0
12,Eichenstraße ,20,1.36,1.49,0.13
12,Eichenstraße ,19,0.0,0.0,0.0
12,Eichenstraße ,18,1.36,1.49,0.13
12,Eichenstraße ,17,0.0,0.0,0.0
12,Eichenstraße ,23,0.0,0.0,0.0
12,Eichenstraße ,3 A,0.0,0.0,0.0
12,Eichenstraße ,2 B / 3,0.0,0.0,0.0
12,Eichenstraße ,2 B / 6,0.0,0.0,0.0
12,Eichenstraße ,2 B / 4,0.0,0.0,0.0
12,Eichenstraße ,2 B / 5,0.0,0.0,0.0
12,Eichenstraße ,2 B / 1,0.0,0.0,0.0
12,Eichenstraße ,2 B / 2,0.0,0.0,0.0
12,Eichenstraße ,2 C / 1,0.0,0.0,0.0
12,Eichenstraße ,3 F,0.0,0.0,0.0
12,Eichenstraße ,2,0.0,0.0,0.0
12,Eichenstraße ,2 C / 2,0.0,0.0,0.0
12,Eichenstraße ,1,0.0,0.0,0.0
12,Eichenstraße ,2 C / 3,0.0,0.0,0.0
12,Eichenstraße ,42,0.0,0.0,0.0
12,Eichenstraße ,44,0.0,0.0,0.0
12,Eichenstraße ,50 - 52 / 2,0.0,0.0,0.0
12,Eichenstraße ,50 - 52 / 1,0.0,0.0,0.0
12,Eichenstraße ,54,0.0,0.0,0.0
12,Eichenstraße ,58 - 64,0.0,0.0,0.0
12,Eichenstraße ,58 - 64 / 1,0.0,0.0,0.0
12,Eichenstraße ,66,0.0,0.0,0.0
12,Eichenstraße ,68,0.0,0.0,0.0
12,Eichenstraße ,70 / 2,0.0,0.0,0.0
12,Eichenstraße ,70 / 1,0.0,0.0,0.0
12,Eichenstraße ,72,0.0,0.0,0.0
12,Eichenstraße ,74,0.0,0.0,0.0
12,Eichenstraße ,76,0.0,0.0,0.0
12,Elisabethallee ,20,1.36,1.49,0.13
12,Elisabethallee ,18,1.36,1.49,0.13
12,Elisabethallee ,17 A,1.36,1.49,0.13
12,Elisabethallee ,17,1.36,1.49,0.13
12,Elisabethallee ,15,1.36,1.49,0.13
12,Elisabethallee ,9,1.36,1.49,0.13
12,Elisabethallee ,11,1.36,1.49,0.13
12,Elisabethallee ,12,1.36,1.49,0.13
12,Elisabethallee ,13,1.36,1.49,0.13
12,Elisabethallee ,14,1.36,1.49,0.13
12,Elisabethallee ,10,1.36,1.49,0.13
12,Elisabethallee ,8,1.36,1.49,0.13
12,Elisabethallee ,7,1.36,1.49,0.13
12,Elisabethallee ,6,1.36,1.49,0.13
12,Elisabethallee ,5,1.36,1.49,0.13
12,Elisabethallee ,3,1.36,1.49,0.13
12,Elisabethallee ,2,1.36,1.49,0.13
12,Endergasse ,1,1.36,1.49,0.13
12,Erlgasse ,42,0.0,0.0,0.0
12,Erlgasse ,40,0.0,0.0,0.0
12,Erlgasse ,46,0.0,0.0,0.0
12,Erlgasse ,48,0.0,0.0,0.0
12,Erlgasse ,32 - 34,0.0,0.0,0.0
12,Erlgasse ,29,0.0,0.0,0.0
12,Erlgasse ,26,0.0,0.0,0.0
12,Erlgasse ,38,0.0,0.0,0.0
12,Erlgasse ,25,0.0,0.0,0.0
12,Erlgasse ,24,0.0,0.0,0.0
12,Erlgasse ,22,0.0,0.0,0.0
12,Erlgasse ,21 - 23,0.0,0.0,0.0
12,Erlgasse ,20,0.0,0.0,0.0
12,Erlgasse ,19,0.0,0.0,0.0
12,Erlgasse ,24 A,0.0,0.0,0.0
12,Fasangartengasse ,123,3.34,3.63,0.29
12,Fasangartengasse ,125,3.34,3.63,0.29
12,Fasangartengasse ,127,3.34,3.63,0.29
12,Fasangartengasse ,129,3.34,3.63,0.29
12,Fasangartengasse ,131,1.36,1.49,0.13
12,Fasangartengasse ,133,1.36,1.49,0.13
12,Flurschützstraße ,23,0.0,0.0,0.0
12,Flurschützstraße ,28,0.0,0.0,0.0
12,Flurschützstraße ,26,0.0,0.0,0.0
12,Flurschützstraße ,24,0.0,0.0,0.0
12,Flurschützstraße ,32 - 34,0.0,0.0,0.0
12,Flurschützstraße ,6,0.0,0.0,0.0
12,Flurschützstraße ,5 / 2,0.0,0.0,0.0
12,Flurschützstraße ,5 / 1,0.0,0.0,0.0
12,Flurschützstraße ,3,0.0,0.0,0.0
12,Flurschützstraße ,2,0.0,0.0,0.0
12,Flurschützstraße ,1,0.0,0.0,0.0
12,Flurschützstraße ,1 A,0.0,0.0,0.0
12,Flurschützstraße ,7,0.0,0.0,0.0
12,Flurschützstraße ,8,0.0,0.0,0.0
12,Flurschützstraße ,12,0.0,0.0,0.0
12,Flurschützstraße ,22,0.0,0.0,0.0
12,Flurschützstraße ,21,0.0,0.0,0.0
12,Flurschützstraße ,18,0.0,0.0,0.0
12,Flurschützstraße ,17 - 19,0.0,0.0,0.0
12,Flurschützstraße ,16,0.0,0.0,0.0
12,Flurschützstraße ,15,0.0,0.0,0.0
12,Flurschützstraße ,10,0.0,0.0,0.0
12,Flurschützstraße ,36 / 10,0.0,0.0,0.0
12,Flurschützstraße ,36 / 11,0.0,0.0,0.0
12,Flurschützstraße ,36 / 12,0.0,0.0,0.0
12,Flurschützstraße ,36 / 9,0.0,0.0,0.0
12,Flurschützstraße ,37,1.36,1.49,0.13
12,Fockygasse ,4,0.0,0.0,0.0
12,Fockygasse ,6,0.0,0.0,0.0
12,Fockygasse ,8,0.0,0.0,0.0
12,Fockygasse ,12,0.0,0.0,0.0
12,Fockygasse ,2,0.0,0.0,0.0
12,Fockygasse ,40 - 44 / 2,0.0,0.0,0.0
12,Fockygasse ,39,0.0,0.0,0.0
12,Fockygasse ,14,0.0,0.0,0.0
12,Fockygasse ,15,0.0,0.0,0.0
12,Fockygasse ,16,0.0,0.0,0.0
12,Fockygasse ,21,0.0,0.0,0.0
12,Fockygasse ,37,0.0,0.0,0.0
12,Fockygasse ,36,0.0,0.0,0.0
12,Fockygasse ,34,0.0,0.0,0.0
12,Fockygasse ,33,0.0,0.0,0.0
12,Fockygasse ,32,0.0,0.0,0.0
12,Fockygasse ,20,0.0,0.0,0.0
12,Fockygasse ,31,0.0,0.0,0.0
12,Fockygasse ,29,0.0,0.0,0.0
12,Fockygasse ,27,0.0,0.0,0.0
12,Fockygasse ,26,0.0,0.0,0.0
12,Fockygasse ,24,0.0,0.0,0.0
12,Fockygasse ,23,0.0,0.0,0.0
12,Fockygasse ,22,0.0,0.0,0.0
12,Fockygasse ,30,0.0,0.0,0.0
12,Fockygasse ,55,0.0,0.0,0.0
12,Fockygasse ,53 / 2,0.0,0.0,0.0
12,Fockygasse ,53 / 1,0.0,0.0,0.0
12,Fockygasse ,53 / 3,0.0,0.0,0.0
12,Fockygasse ,51,0.0,0.0,0.0
12,Fockygasse ,50,0.0,0.0,0.0
12,Fockygasse ,48,0.0,0.0,0.0
12,Fockygasse ,47 / 7,0.0,0.0,0.0
12,Fockygasse ,47 / 6,0.0,0.0,0.0
12,Fockygasse ,43,0.0,0.0,0.0
12,Fockygasse ,41,0.0,0.0,0.0
12,Fockygasse ,40 - 44 / 3,0.0,0.0,0.0
12,Fockygasse ,40 - 44 / 1,0.0,0.0,0.0
12,Franz-Emerich-Gasse ,8 / 3,0.0,0.0,0.0
12,Franz-Emerich-Gasse ,7 / 5,0.0,0.0,0.0
12,Franz-Emerich-Gasse ,5 / 4,0.0,0.0,0.0
12,Franz-Emerich-Gasse ,4,0.0,0.0,0.0
12,Franz-Emerich-Gasse ,6,0.0,0.0,0.0
12,Frauenheimgasse ,2,1.36,1.49,0.13
12,Frauenheimgasse ,3,1.36,1.49,0.13
12,Fraungrubergasse ,1 A / 2,1.36,1.49,0.13
12,Fraungrubergasse ,2 - 4 / 4,1.36,1.49,0.13
12,Fraungrubergasse ,2 - 4 / 5,1.36,1.49,0.13
12,Fraungrubergasse ,2 - 4 / 3,1.36,1.49,0.13
12,Fraungrubergasse ,9,1.36,1.49,0.13
12,Fraungrubergasse ,8,1.36,1.49,0.13
12,Fraungrubergasse ,7,1.36,1.49,0.13
12,Fraungrubergasse ,3 / 1,1.36,1.49,0.13
12,Fraungrubergasse ,2 - 4 / 1,1.36,1.49,0.13
12,Fraungrubergasse ,2 - 4 / 2,1.36,1.49,0.13
12,Fraungrubergasse ,10,1.36,1.49,0.13
12,Füchselhofgasse ,7,0.0,0.0,0.0
12,Füchselhofgasse ,6,0.0,0.0,0.0
12,Füchselhofgasse ,5,0.0,0.0,0.0
12,Füchselhofgasse ,4,0.0,0.0,0.0
12,Füchselhofgasse ,3,0.0,0.0,0.0
12,Füchselhofgasse ,2,0.0,0.0,0.0
12,Füchselhofgasse ,1,0.0,0.0,0.0
12,Gatterholzgasse ,3,0.0,0.0,0.0
12,Gatterholzgasse ,4,0.0,0.0,0.0
12,Gatterholzgasse ,5,0.0,0.0,0.0
12,Gatterholzgasse ,6,0.0,0.0,0.0
12,Gatterholzgasse ,7,0.0,0.0,0.0
12,Gatterholzgasse ,9,0.0,0.0,0.0
12,Gatterholzgasse ,10,0.0,0.0,0.0
12,Gatterholzgasse ,11,0.0,0.0,0.0
12,Gatterholzgasse ,12,0.0,0.0,0.0
12,Gatterholzgasse ,13,0.0,0.0,0.0
12,Gatterholzgasse ,14,0.0,0.0,0.0
12,Gatterholzgasse ,17,0.0,0.0,0.0
12,Gatterholzgasse ,1,0.0,0.0,0.0
12,Gatterholzgasse ,18,0.0,0.0,0.0
12,Gatterholzgasse ,20,0.0,0.0,0.0
12,Gatterholzgasse ,21,0.0,0.0,0.0
12,Gatterholzgasse ,22,0.0,0.0,0.0
12,Gatterholzgasse ,23,0.0,0.0,0.0
12,Gatterholzgasse ,24,0.0,0.0,0.0
12,Gatterholzgasse ,25,0.0,0.0,0.0
12,Gatterholzgasse ,26,0.0,0.0,0.0
12,Gatterholzgasse ,19,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,67,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,63,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,61,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,51,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,47,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,41 - 45,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,37,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,35,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,13,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 5,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 4,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 3,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 2,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 6,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,69,0.0,0.0,0.0
12,Gaudenzdorfer Gürtel ,11 / 7,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,73 A,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,73,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 8,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 10,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 9,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 11,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 12,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 13,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 14,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 15,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 16,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 17,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 18,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,11 / 1,1.36,1.49,0.13
12,Gaudenzdorfer Gürtel ,1,0.0,0.0,0.0
12,Gaßmannstraße ,41 / 2,1.36,1.49,0.13
12,Gaßmannstraße ,41 / 1,1.36,1.49,0.13
12,Gaßmannstraße ,39,1.36,1.49,0.13
12,Gaßmannstraße ,37,1.36,1.49,0.13
12,Gaßmannstraße ,35,1.36,1.49,0.13
12,Gaßmannstraße ,29,1.36,1.49,0.13
12,Gaßmannstraße ,27,1.36,1.49,0.13
12,Gaßmannstraße ,25,1.36,1.49,0.13
12,Gaßmannstraße ,23,1.36,1.49,0.13
12,Gaßmannstraße ,21,1.36,1.49,0.13
12,Gierstergasse ,3,0.0,0.0,0.0
12,Gierstergasse ,4,0.0,0.0,0.0
12,Gierstergasse ,15,0.0,0.0,0.0
12,Gierstergasse ,14,0.0,0.0,0.0
12,Gierstergasse ,12,0.0,0.0,0.0
12,Gierstergasse ,11,0.0,0.0,0.0
12,Gierstergasse ,8,0.0,0.0,0.0
12,Gierstergasse ,7,0.0,0.0,0.0
12,Gierstergasse ,5,0.0,0.0,0.0
12,Gierstergasse ,10,0.0,0.0,0.0
12,Gottslebengasse ,4 / 1,1.36,1.49,0.13
12,Gottslebengasse ,4 / 2,1.36,1.49,0.13
12,Gottslebengasse ,3 / 1,1.36,1.49,0.13
12,Gottslebengasse ,3 / 2,1.36,1.49,0.13
12,Gottslebengasse ,2 / 2,1.36,1.49,0.13
12,Gottslebengasse ,2 / 1,1.36,1.49,0.13
12,Graf-Seilern-Gasse ,22,1.36,1.49,0.13
12,Graf-Seilern-Gasse ,20,1.36,1.49,0.13
12,Graf-Seilern-Gasse ,18,1.36,1.49,0.13
12,Graf-Seilern-Gasse ,16,1.36,1.49,0.13
12,Graf-Seilern-Gasse ,14,1.36,1.49,0.13
12,Grieshofgasse ,3,0.0,0.0,0.0
12,Grieshofgasse ,5,0.0,0.0,0.0
12,Grieshofgasse ,6,0.0,0.0,0.0
12,Grieshofgasse ,7,0.0,0.0,0.0
12,Grieshofgasse ,8,0.0,0.0,0.0
12,Grieshofgasse ,9,0.0,0.0,0.0
12,Grieshofgasse ,10,0.0,0.0,0.0
12,Grieshofgasse ,11,0.0,0.0,0.0
12,Grieshofgasse ,12,0.0,0.0,0.0
12,Grieshofgasse ,14,0.0,0.0,0.0
12,Grieshofgasse ,20,0.0,0.0,0.0
12,Grießergasse ,4,0.0,0.0,0.0
12,Grießergasse ,6,0.0,0.0,0.0
12,Grießergasse ,8,0.0,0.0,0.0
12,Grießergasse ,12,0.0,0.0,0.0
12,Grünbergstraße ,23,1.36,1.49,0.13
12,Grünbergstraße ,19 - 21 / 3,1.36,1.49,0.13
12,Grünbergstraße ,19 - 21 / 2,1.36,1.49,0.13
12,Grünbergstraße ,19 - 21 / 1,1.36,1.49,0.13
12,Grünbergstraße ,11,0.0,0.0,0.0
12,Grünbergstraße ,9,0.0,0.0,0.0
12,Grünbergstraße ,3,0.0,0.0,0.0
12,Grünbergstraße ,25,1.36,1.49,0.13
12,Grünbergstraße ,29,1.36,1.49,0.13
12,Grünbergstraße ,31,1.36,1.49,0.13
12,Grünbergstraße ,33,1.36,1.49,0.13
12,Haebergasse ,1,0.0,0.0,0.0
12,Haebergasse ,1 A,0.0,0.0,0.0
12,Haebergasse ,4,0.0,0.0,0.0
12,Haebergasse ,8,0.0,0.0,0.0
12,Hanauskagasse ,1 - 3,0.0,0.0,0.0
12,Hanauskagasse ,2 / 4,0.0,0.0,0.0
12,Hanauskagasse ,4 / 3,0.0,0.0,0.0
12,Haschkagasse ,9,0.0,0.0,0.0
12,Haschkagasse ,3,0.0,0.0,0.0
12,Haschkagasse ,7,0.0,0.0,0.0
12,Hasenhutgasse ,5 - 11 / 8,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 7,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 14,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 4,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 3,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 9,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 2,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 6,1.36,1.49,0.13
12,Hasenhutgasse ,2 / 2,1.36,1.49,0.13
12,Hasenhutgasse ,2 / 1,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 1,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 10,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 12,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 11,1.36,1.49,0.13
12,Hasenhutgasse ,5 - 11 / 13,1.36,1.49,0.13
12,Hermann-Broch-Gasse ,2,1.36,1.49,0.13
12,Herthergasse ,33,1.36,1.49,0.13
12,Herthergasse ,31,0.0,0.0,0.0
12,Herthergasse ,26,0.0,0.0,0.0
12,Herthergasse ,28,0.0,0.0,0.0
12,Herthergasse ,16,0.0,0.0,0.0
12,Herthergasse ,12,1.36,1.49,0.13
12,Herthergasse ,17,1.36,1.49,0.13
12,Herthergasse ,18,1.36,1.49,0.13
